datum,preis
2026-01-07,291.5
2026-01-08,290.8999938964844
2026-01-09,293.75
2026-01-12,294.45001220703125
2026-01-13,294.20001220703125
2026-01-14,294.3999938964844
2026-01-15,296.1000061035156
2026-01-16,296.1499938964844
2026-01-19,292.6000061035156
2026-01-20,290.54998779296875
2026-01-21,290.25
2026-01-22,293.5
2026-01-23,293.29998779296875
2026-01-26,293.75
2026-01-27,295.45001220703125
2026-01-28,293.20001220703125
2026-01-29,292.70001220703125
2026-01-30,294.95001220703125
2026-02-02,297.75
2026-02-03,297.8500061035156
2026-02-04,297.95001220703125
2026-02-05,294.8999938964844
2026-02-06,297.5
2026-02-09,299.6000061035156
2026-02-10,299.3500061035156
2026-02-11,299.70001220703125
2026-02-12,298.20001220703125
2026-02-13,297.8500061035156
2026-02-16,298.20001220703125
2026-02-17,299.8999938964844
2026-02-18,303.25
2026-02-19,301.75
2026-02-20,304.45001220703125
2026-02-23,302.8999938964844
2026-02-24,303.6499938964844
2026-02-25,305.75
2026-02-26,305.54998779296875
2026-02-27,305.79998779296875
2026-03-02,300.8999938964844
2026-03-03,291.79998779296875
2026-03-04,295.6499938964844
2026-03-05,291.8500061035156
2026-03-09,287.25
2026-03-10,292.79998779296875
2026-03-11,291.0
2026-03-12,289.6000061035156
2026-03-13,288.04998779296875
2026-03-16,289.3500061035156
2026-03-17,291.25
2026-03-18,289.0
2026-03-19,281.95001220703125
2026-03-20,276.8999938964844
2026-03-23,279.25
2026-03-24,280.0
2026-03-25,284.6000061035156
2026-03-26,281.25
2026-03-27,278.70001220703125
2026-03-30,281.70001220703125
2026-03-31,282.75
2026-04-01,289.8500061035156
2026-04-02,289.5
2026-04-07,286.3999938964844
2026-04-08,297.75
2026-04-09,297.5
2026-04-10,298.29998779296875
2026-04-13,297.8999938964844
2026-04-14,300.95001220703125
2026-04-15,299.6499938964844
2026-04-16,299.25
2026-04-17,304.20001220703125
2026-04-20,301.8999938964844
2026-04-21,299.25
2026-04-22,298.45001220703125
2026-04-23,298.6000061035156
2026-04-24,297.1499938964844
2026-04-27,296.20001220703125
2026-04-28,295.1499938964844
2026-04-29,293.6499938964844
2026-04-30,298.04998779296875
2026-05-04,294.3999938964844
2026-05-05,297.6000061035156
2026-05-06,304.04998779296875
2026-05-07,300.75
2026-05-08,299.20001220703125
2026-05-11,299.6499938964844
2026-05-12,296.5
2026-05-13,299.1499938964844
2026-05-14,302.20001220703125
2026-05-15,296.6000061035156
2026-05-18,299.1000061035156
2026-05-19,299.5
2026-05-20,304.1499938964844
2026-05-21,304.04998779296875
2026-05-22,306.5
2026-05-25,310.1499938964844
